기간,공장,공정코드,품명,신규분류요약,총_생산수량,총_양품수량,총_불량수량,전체_수율(%),로트별 종합수율
2026-01-05,C관(2공장),[55] 접착/ 멸균,IRIS_Soul Brown(NEW),1-Day_Color_Sph,23440.0,23210.0,200.0,99.02,
2026-01-05,C관(2공장),[55] 접착/ 멸균,JEWEL MOON D_Emerald Moon_55%,1-Day_Color_Sph,11045.0,10900.0,120.0,98.69,
2026-01-05,C관(2공장),[55] 접착/ 멸균,JEWEL MOON D_Pearl Moon_55%,1-Day_Color_Sph,5885.0,5750.0,125.0,97.71,
2026-01-05,C관(2공장),[55] 접착/ 멸균,JEWEL MOON D_Sapphire Moon_55%,1-Day_Color_Sph,6400.0,6285.0,100.0,98.2,
2026-01-05,C관(2공장),[55] 접착/ 멸균,JEWEL MOON D_Sunstone Moon_55%,1-Day_Color_Sph,5215.0,5080.0,120.0,97.41,
2026-01-05,C관(2공장),[55] 접착/ 멸균,JEWEL MOON D_Topaz Moon_55%,1-Day_Color_Sph,4590.0,4485.0,100.0,97.71,
2026-01-05,C관(2공장),[55] 접착/ 멸균,Layala_Jazz Black,1-Day_Color_Sph,4450.0,4375.0,65.0,98.31,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Blueberry Jam_55% UV,1-Day_Color_Sph,28305.0,27880.0,370.0,98.5,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Brown Bunny_55% UV,1-Day_Color_Sph,4185.0,4105.0,65.0,98.09,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Brulee Pearl_55%_14.2 UV,1-Day_Color_Sph,21290.0,20920.0,335.0,98.26,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Choco Ribbon_55% UV 14.2,1-Day_Color_Sph,6750.0,6345.0,395.0,94.0,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Coffee Jelly_55% UV,1-Day_Color_Sph,64425.0,63345.0,965.0,98.32,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Dark Peony_55% UV,1-Day_Color_Sph,5060.0,4980.0,55.0,98.42,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Dollish Gray_55% UV,1-Day_Color_Sph,2325.0,2245.0,80.0,96.56,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Dorayaki_55% UV,1-Day_Color_Sph,1285.0,1255.0,25.0,97.67,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Dream Gray_55% UV,1-Day_Color_Sph,8400.0,8065.0,310.0,96.01,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Melty Butter_55%_14.5 UV,1-Day_Color_Sph,1470.0,1445.0,25.0,98.3,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Melty Mist_55% UV,1-Day_Color_Sph,1485.0,1465.0,15.0,98.65,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Oolong Tea_55% UV,1-Day_Color_Sph,5545.0,5445.0,85.0,98.2,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Pink Bomb_55%_14.5 UV,1-Day_Color_Sph,5760.0,5635.0,100.0,97.83,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Sugar Pearl_55%_14.2 UV,1-Day_Color_Sph,20740.0,20350.0,345.0,98.12,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Tempura_55% UV,1-Day_Color_Sph,12545.0,12050.0,470.0,96.05,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_Tiramisu Ring_55% UV,1-Day_Color_Sph,1330.0,1310.0,20.0,98.5,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D_ZUNDA MOCHI_55% UV,1-Day_Color_Sph,16465.0,16095.0,325.0,97.75,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA_1D 55% YakisobaPan_1T,1-Day_Color_Sph,5915.0,5760.0,125.0,97.38,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA_BROWN MANEGE,1-Day_Color_Sph,2820.0,2770.0,45.0,98.23,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA_Cappuccino_55%_1-DAY,1-Day_Color_Sph,960.0,945.0,10.0,98.44,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA_Cider_1-DAY 55%,1-Day_Color_Sph,3005.0,2960.0,40.0,98.5,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA_Lemonade_55%_1-DAY,1-Day_Color_Sph,3435.0,3360.0,60.0,97.82,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA_MS2 Dazzle Gray_2T,1-Day_Color_Sph,3475.0,3450.0,20.0,99.28,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA_MS5 Tint Brown_1T,1-Day_Color_Sph,13345.0,13020.0,290.0,97.56,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA_Matcha Latte_55%_1-DAY,1-Day_Color_Sph,3855.0,3770.0,75.0,97.8,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA_RUSTY BEIGE_1D_55%,1-Day_Color_Sph,5030.0,4910.0,95.0,97.61,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA_SMOKEY BEIGE_1D_55%,1-Day_Color_Sph,7270.0,7110.0,135.0,97.8,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA_Sheer Black_55%_1-DAY,1-Day_Color_Sph,8700.0,8350.0,320.0,95.98,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA_TAMA KONNYAKU_55%,1-Day_Color_Sph,965.0,950.0,10.0,98.45,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA_Tulle Brown_1D_55%_14.2,1-Day_Color_Sph,1970.0,1940.0,25.0,98.48,
2026-01-05,C관(2공장),[55] 접착/ 멸균,Rina_Choco Brown_1-Day,1-Day_Color_Sph,3040.0,2960.0,70.0,97.37,
2026-01-05,C관(2공장),[55] 접착/ 멸균,Rina_Crystal Gray_1-Day,1-Day_Color_Sph,1870.0,1855.0,15.0,99.2,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-0.75 Coffee Jelly_55% UV,1-Day_Color_Toric,9765.0,9660.0,90.0,98.92,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-1.25 Coffee Jelly_55% UV,1-Day_Color_Toric,2615.0,2600.0,10.0,99.43,
2026-01-05,C관(2공장),[55] 접착/ 멸균,PIA_Strawberry Quartz CP-1.25 Toric_UV,1-Day_Color_Toric,3340.0,3310.0,25.0,99.1,
2026-01-05,C관(2공장),[55] 접착/ 멸균,1-DAY(OPTIC CENTER),1-Day_Sph,4500.0,4425.0,65.0,98.33,
2026-01-05,C관(2공장),[55] 접착/ 멸균,1-Day_58(NEW),1-Day_Sph,12640.0,12230.0,385.0,96.76,
2026-01-05,C관(2공장),[80] 누수/규격검사,(NEW)1-Day_iris_Blue Moon,1-Day_Color_Sph,3370.0,3365.0,5.0,99.85,85.41
2026-01-05,C관(2공장),[80] 누수/규격검사,(NEW)ALICIA BROWN(근시),1-Day_Color_Sph,12705.0,12640.0,65.0,99.49,95.8
2026-01-05,C관(2공장),[80] 누수/규격검사,1-Day_iris_Blue Moon,1-Day_Color_Sph,2040.0,2035.0,5.0,99.75,85.32
2026-01-05,C관(2공장),[80] 누수/규격검사,1-Day_iris_JazzBlack,1-Day_Color_Sph,19760.0,19680.0,80.0,99.6,98.13
2026-01-05,C관(2공장),[80] 누수/규격검사,1-Day_iris_Latin,1-Day_Color_Sph,17845.0,17765.0,80.0,99.55,97.42
2026-01-05,C관(2공장),[80] 누수/규격검사,1-Day_iris_Rhapsody,1-Day_Color_Sph,55545.0,54835.0,160.0,98.72,96.9
2026-01-05,C관(2공장),[80] 누수/규격검사,1-Day_iris_Suzy Brown,1-Day_Color_Sph,33370.0,33280.0,90.0,99.73,98.51
2026-01-05,C관(2공장),[80] 누수/규격검사,AKMA REAL FIT 3 Gray,1-Day_Color_Sph,28835.0,28740.0,95.0,99.67,98.14
2026-01-05,C관(2공장),[80] 누수/규격검사,IRIS_LATIN(NEW),1-Day_Color_Sph,5660.0,5645.0,15.0,99.73,98.13
2026-01-05,C관(2공장),[80] 누수/규격검사,IRIS_Soul Brown(NEW),1-Day_Color_Sph,11745.0,11725.0,20.0,99.83,98.84
2026-01-05,C관(2공장),[80] 누수/규격검사,JEWEL MOON D_Emerald Moon_55%,1-Day_Color_Sph,7950.0,7940.0,10.0,99.87,98.47
2026-01-05,C관(2공장),[80] 누수/규격검사,JEWEL MOON D_Pearl Moon_55%,1-Day_Color_Sph,5750.0,5735.0,15.0,99.74,97.33
2026-01-05,C관(2공장),[80] 누수/규격검사,JEWEL MOON D_Sapphire Moon_55%,1-Day_Color_Sph,4585.0,4580.0,5.0,99.89,98.47
2026-01-05,C관(2공장),[80] 누수/규격검사,JEWEL MOON D_Sunstone Moon_55%,1-Day_Color_Sph,2265.0,2260.0,5.0,99.78,95.6
2026-01-05,C관(2공장),[80] 누수/규격검사,JEWEL MOON D_Topaz Moon_55%,1-Day_Color_Sph,1915.0,1915.0,0.0,100.0,96.67
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA D_Blueberry Jam_55% UV,1-Day_Color_Sph,27880.0,27705.0,135.0,99.37,97.91
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA D_Brulee Pearl_55%_14.2 UV,1-Day_Color_Sph,20920.0,20830.0,90.0,99.57,97.77
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA D_Coffee Jelly_55% UV,1-Day_Color_Sph,60515.0,60285.0,230.0,99.62,97.82
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA D_Dark Peony_55% UV,1-Day_Color_Sph,4980.0,4945.0,35.0,99.3,97.52
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA D_Dollish Gray_55% UV,1-Day_Color_Sph,2245.0,2230.0,15.0,99.33,95.64
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA D_Dorayaki_55% UV,1-Day_Color_Sph,650.0,640.0,10.0,98.46,95.81
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA D_Dream Gray_55% UV,1-Day_Color_Sph,8065.0,8020.0,45.0,99.44,95.38
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA D_Oolong Tea_55% UV,1-Day_Color_Sph,1500.0,1490.0,10.0,99.33,97.83
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA D_Pink Bomb_55%_14.5 UV,1-Day_Color_Sph,995.0,980.0,15.0,98.49,96.74
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA D_Sugar Pearl_55%_14.2 UV,1-Day_Color_Sph,20350.0,20255.0,95.0,99.53,97.56
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA D_Tempura_55% UV,1-Day_Color_Sph,12050.0,12010.0,40.0,99.67,95.66
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA D_Tiramisu Ring_55% UV,1-Day_Color_Sph,1310.0,1295.0,15.0,98.85,97.37
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA D_ZUNDA MOCHI_55% UV,1-Day_Color_Sph,13200.0,13145.0,55.0,99.58,97.34
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA_1D 55% YakisobaPan_1T,1-Day_Color_Sph,4455.0,4415.0,40.0,99.1,96.08
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA_BROWN MANEGE,1-Day_Color_Sph,2770.0,2770.0,0.0,100.0,98.19
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA_Cider_1-DAY 55%,1-Day_Color_Sph,2960.0,2950.0,10.0,99.66,98.14
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA_MS2 Dazzle Gray_2T,1-Day_Color_Sph,3450.0,3435.0,15.0,99.57,98.71
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA_MS5 Tint Brown_1T,1-Day_Color_Sph,8635.0,8570.0,65.0,99.25,96.51
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA_Matcha Latte_55%_1-DAY,1-Day_Color_Sph,2705.0,2690.0,15.0,99.45,97.18
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA_RUSTY BEIGE_1D_55%,1-Day_Color_Sph,4910.0,4845.0,65.0,98.68,96.05
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA_SMOKEY BEIGE_1D_55%,1-Day_Color_Sph,5470.0,5375.0,95.0,98.26,95.76
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA_Sheer Black_55%_1-DAY,1-Day_Color_Sph,6070.0,6025.0,45.0,99.26,95.12
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA_TAMA KONNYAKU_55%,1-Day_Color_Sph,950.0,945.0,5.0,99.47,97.93
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA_Tulle Brown_1D_55%_14.2,1-Day_Color_Sph,1940.0,1935.0,5.0,99.74,98.02
2026-01-05,C관(2공장),[80] 누수/규격검사,Rina_Choco Brown_1-Day,1-Day_Color_Sph,810.0,800.0,10.0,98.77,95.69
2026-01-05,C관(2공장),[80] 누수/규격검사,PIA_Strawberry Quartz CP-1.25 Toric_UV,1-Day_Color_Toric,3310.0,3300.0,10.0,99.7,79.61
2026-01-05,C관(2공장),[80] 누수/규격검사,1-Day_58(NEW),1-Day_Sph,10010.0,9980.0,30.0,99.7,95.67
2026-01-05,S관(3공장),[10] 사출조립,Clalen O2O2 D_Deep Black_45%,Si_1-Day_Color_Sph,16544.0,12690.0,3854.0,76.7,
2026-01-05,S관(3공장),[10] 사출조립,Clalen O2O2 D_Lake Gray_45%,Si_1-Day_Color_Sph,16632.0,14551.0,2081.0,87.49,
2026-01-05,S관(3공장),[10] 사출조립,O2O2 Spherical_K2-SMDH_OPHTALMIC,Si_1-Day_Sph,24593.0,24593.0,0.0,100.0,
2026-01-05,S관(3공장),[20] 분리,Clalen O2O2 D_Deep Black_45%,Si_1-Day_Color_Sph,10698.0,9062.0,1636.0,84.71,
2026-01-05,S관(3공장),[20] 분리,Clalen O2O2 D_Lake Gray_45%,Si_1-Day_Color_Sph,4114.0,2489.0,1625.0,60.5,
2026-01-05,S관(3공장),[20] 분리,Clalen O2O2 D_Mute Brown_45%,Si_1-Day_Color_Sph,21863.0,15729.0,6134.0,71.94,
2026-01-05,S관(3공장),[20] 분리,O2O2 M_Natural Brown EX,Si_FRP_Color_Sph,3129.0,1822.0,1307.0,58.23,
2026-01-05,S관(3공장),[20] 분리,O2O2 M_Natural Gray EX,Si_FRP_Color_Sph,1023.0,633.0,390.0,61.88,
2026-01-05,S관(3공장),[45] 하이드레이션/전면검사,Clalen D_Pink Tulip Brown,1-Day_Color_Sph,18620.0,18592.0,28.0,99.85,
2026-01-05,S관(3공장),[45] 하이드레이션/전면검사,sincere Natural 1day,1-Day_Sph,26175.0,26082.0,93.0,99.64,
2026-01-05,S관(3공장),[45] 하이드레이션/전면검사,Clalen O2O2 D_Deep Black_45%,Si_1-Day_Color_Sph,10303.0,10291.0,12.0,99.88,
2026-01-05,S관(3공장),[45] 하이드레이션/전면검사,Clalen O2O2 D_Lake Gray_45%,Si_1-Day_Color_Sph,16744.0,16729.0,15.0,99.91,
2026-01-05,S관(3공장),[45] 하이드레이션/전면검사,Clalen O2O2 D_Mute Brown_45%,Si_1-Day_Color_Sph,800.0,800.0,0.0,100.0,
2026-01-05,S관(3공장),[45] 하이드레이션/전면검사,O2O2 Spherical_K2-SMDH_WHITE_OPHTALMIC,Si_1-Day_Sph,9994.0,9978.0,16.0,99.84,
2026-01-05,S관(3공장),[55] 접착/ 멸균,Clalen D_Pink Tulip Brown,1-Day_Color_Sph,16540.0,15880.0,660.0,96.01,
2026-01-05,S관(3공장),[55] 접착/ 멸균,sincere Natural 1day,1-Day_Sph,20771.0,19305.0,1466.0,92.94,
2026-01-05,S관(3공장),[55] 접착/ 멸균,Clalen O2O2 D_Deep Black_45%,Si_1-Day_Color_Sph,618.0,595.0,23.0,96.28,
2026-01-05,S관(3공장),[55] 접착/ 멸균,Clalen O2O2 D_Lake Gray_45%,Si_1-Day_Color_Sph,3165.0,3090.0,70.0,97.63,
2026-01-05,S관(3공장),[80] 누수/규격검사,Clalen D_Pink Tulip Brown,1-Day_Color_Sph,7650.0,7650.0,0.0,100.0,95.24
2026-01-05,S관(3공장),[80] 누수/규격검사,sincere Natural 1day,1-Day_Sph,16270.0,16245.0,25.0,99.85,92.89
2026-01-06,A관(1공장),[10] 사출조립,1-Day_Metha,1-Day_Sph,35048.0,34888.0,0.0,99.54,
2026-01-06,A관(1공장),[10] 사출조립,1-day_58_Kontaktni-HA,1-Day_Sph,134310.0,133119.0,711.0,99.11,
2026-01-06,A관(1공장),[10] 사출조립,S43-Dry-14.5,FRP_Sph,37715.0,34316.0,3239.0,90.99,
2026-01-06,A관(1공장),[10] 사출조립,T55_소사각,FRP_Toric,8927.0,6084.0,2683.0,68.15,
2026-01-06,A관(1공장),[20] 분리,1-Day_Metha,1-Day_Sph,32112.0,28796.0,3316.0,89.67,
2026-01-06,A관(1공장),[20] 분리,S43-Dry-14.5,FRP_Sph,10610.0,7152.0,3458.0,67.41,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Affogato_PIA_M_(중)(Y),FRP_Color_Sph,400.0,400.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Almond Poodle_PIA_M_(중)(Y),FRP_Color_Sph,1000.0,1000.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Brulee Pearl_PIA_M_(중)(Y),FRP_Color_Sph,1055.0,1055.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,CLC-10_원형,FRP_Color_Sph,2016.0,2016.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,CLC-20_원형,FRP_Color_Sph,16370.0,16370.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,CLC-30_원형,FRP_Color_Sph,1228.0,1228.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Coral Brown_2T_(PBT)PIA_M_(중)(Y),FRP_Color_Sph,244.0,244.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Crazy_원형,FRP_Color_Sph,569.0,569.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Date Topaz_PIA_M_(중)(Y),FRP_Color_Sph,3197.0,3197.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Dazzle Gray_2T_(PBT)PIA_M_(중)(Y),FRP_Color_Sph,1213.0,1213.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Dollish Brown_PIA_M_(중)(Y),FRP_Color_Sph,3743.0,3743.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Garnet_PIA_M_(중)(Y),FRP_Color_Sph,1477.0,1477.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Mocha Ring_PIA_M_(중),FRP_Color_Sph,2861.0,2861.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,NewFusion_원형,FRP_Color_Sph,8007.0,8007.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Oolong Tea_PIA_M_중사각(Y),FRP_Color_Sph,2986.0,2986.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Pink Bomb_PIA_M_(중)(Y),FRP_Color_Sph,2594.0,2594.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,RUSTY BROWN_PIA_M_(중)(Y),FRP_Color_Sph,1500.0,1500.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,RUSTY GRAY_PIA_M_중사각(Y),FRP_Color_Sph,1557.0,1557.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Sincere M_Air Beige_ITFAM_UV_38% 14.2 중사각,FRP_Color_Sph,5649.0,5649.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Skin Beige_(신규)PIA_M_14.5(Y),FRP_Color_Sph,600.0,600.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Skin Grege_(신규)PIA_M_14.5(Y),FRP_Color_Sph,1500.0,1500.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Tarte Tatin_PIA_M_(중)(Y),FRP_Color_Sph,2619.0,2619.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Tiramisu Ring_PIA_M_중사각(Y),FRP_Color_Sph,1940.0,1940.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Metha_55_금캡,FRP_Sph,933.0,933.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,Metha_55_소사각,FRP_Sph,5209.0,5209.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,S38-2_원형(Blue),FRP_Sph,1447.0,1447.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,S55_소사각,FRP_Sph,19304.0,19304.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,T38_금캡,FRP_Toric,842.0,842.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,T38_금캡(UV포함),FRP_Toric,7183.0,7183.0,0.0,100.0,
2026-01-06,A관(1공장),[45] 하이드레이션/전면검사,O2O2 M_Spherical(DK70)_K2-SMD_(소),Si_FRP_Sph,8508.0,8508.0,0.0,100.0,
2026-01-06,A관(1공장),[55] 접착/ 멸균,Advance_EO_소사각,FRP_Color_Sph,2473.0,1904.0,569.0,76.99,
2026-01-06,A관(1공장),[55] 접착/ 멸균,Brulee Pearl_PIA_M_(중)(Y),FRP_Color_Sph,1055.0,1010.0,45.0,95.73,
2026-01-06,A관(1공장),[55] 접착/ 멸균,CLC-10_원형,FRP_Color_Sph,2016.0,1752.0,264.0,86.9,
2026-01-06,A관(1공장),[55] 접착/ 멸균,CLC-20_원형,FRP_Color_Sph,11525.0,10696.0,829.0,92.81,
2026-01-06,A관(1공장),[55] 접착/ 멸균,CLC-30_원형,FRP_Color_Sph,680.0,638.0,42.0,93.82,
2026-01-06,A관(1공장),[55] 접착/ 멸균,Crazy_BS_은캡,FRP_Color_Sph,51.0,51.0,0.0,100.0,
2026-01-06,A관(1공장),[55] 접착/ 멸균,Crazy_원형,FRP_Color_Sph,3061.0,2787.0,274.0,91.05,
2026-01-06,A관(1공장),[55] 접착/ 멸균,NewFusion_원형,FRP_Color_Sph,1866.0,1508.0,358.0,80.81,
2026-01-06,A관(1공장),[55] 접착/ 멸균,Tarte Tatin_PIA_M_(중)(Y),FRP_Color_Sph,2619.0,2443.0,176.0,93.28,
2026-01-06,A관(1공장),[55] 접착/ 멸균,Tiramisu Ring_PIA_M_중사각(Y),FRP_Color_Sph,1940.0,1866.0,74.0,96.19,
2026-01-06,A관(1공장),[55] 접착/ 멸균,Metha_55_소사각,FRP_Sph,16608.0,15801.0,807.0,95.14,
2026-01-06,A관(1공장),[55] 접착/ 멸균,S55_소사각,FRP_Sph,17699.0,17283.0,416.0,97.65,
2026-01-06,A관(1공장),[55] 접착/ 멸균,US55-2(M)_소사각,FRP_Sph,2028.0,1738.0,290.0,85.7,
2026-01-06,A관(1공장),[55] 접착/ 멸균,T38_금캡,FRP_Toric,842.0,798.0,44.0,94.77,
2026-01-06,A관(1공장),[55] 접착/ 멸균,T38_금캡(UV포함),FRP_Toric,5369.0,4375.0,994.0,81.49,
2026-01-06,A관(1공장),[55] 접착/ 멸균,O2O2 M_Spherical(DK70)_K2-SMD_(소),Si_FRP_Sph,3937.0,3214.0,723.0,81.64,
2026-01-06,A관(1공장),[55] 접착/ 멸균,O2O2 M_UV_Toric_SMD_(소),Si_FRP_Toric,1436.0,1078.0,358.0,75.07,
2026-01-06,A관(1공장),[80] 누수/규격검사,Advance_EO_소사각,FRP_Color_Sph,202.0,0.0,202.0,0.0,0.0
2026-01-06,A관(1공장),[80] 누수/규격검사,Almond Poodle_PIA_M_(중)(Y),FRP_Color_Sph,1806.0,1626.0,175.0,90.03,86.31
2026-01-06,A관(1공장),[80] 누수/규격검사,Baby Espresso_PIA_M_중사각(Y),FRP_Color_Sph,1946.0,1294.0,97.0,66.5,64.24
2026-01-06,A관(1공장),[80] 누수/규격검사,Brown Bunny_PIA_M_(중)(Y),FRP_Color_Sph,484.0,437.0,42.0,90.29,87.4
2026-01-06,A관(1공장),[80] 누수/규격검사,CLC-20_원형,FRP_Color_Sph,5594.0,4509.0,293.0,80.6,78.17
2026-01-06,A관(1공장),[80] 누수/규격검사,Coffee Jelly_PIA_M_(중)(Y),FRP_Color_Sph,1914.0,1848.0,56.0,96.55,92.43
2026-01-06,A관(1공장),[80] 누수/규격검사,Crazy_원형,FRP_Color_Sph,2787.0,2623.0,122.0,94.12,85.02
2026-01-06,A관(1공장),[80] 누수/규격검사,Dollish Brown_PIA_M_(중)(Y),FRP_Color_Sph,1914.0,1867.0,37.0,97.54,93.44
2026-01-06,A관(1공장),[80] 누수/규격검사,Dollish Gray_PIA_M_(중)(Y),FRP_Color_Sph,474.0,460.0,9.0,97.05,92.0
2026-01-06,A관(1공장),[80] 누수/규격검사,Garnet_PIA_M_(중)(Y),FRP_Color_Sph,1054.0,1041.0,8.0,98.77,94.64
2026-01-06,A관(1공장),[80] 누수/규격검사,NewFusion_원형,FRP_Color_Sph,716.0,609.0,107.0,85.06,70.32
2026-01-06,A관(1공장),[80] 누수/규격검사,Sakura Smore_PIA_M_(중)(Y),FRP_Color_Sph,368.0,356.0,7.0,96.74,89.0
2026-01-06,A관(1공장),[80] 누수/규격검사,Skin Beige_(신규)PIA_M_14.5(Y),FRP_Color_Sph,824.0,764.0,55.0,92.72,90.52
2026-01-06,A관(1공장),[80] 누수/규격검사,Metha_55_소사각,FRP_Sph,21687.0,20420.0,1267.0,94.16,90.99
2026-01-06,A관(1공장),[80] 누수/규격검사,Metha_55_원형,FRP_Sph,6158.0,5707.0,451.0,92.68,91.56
2026-01-06,A관(1공장),[80] 누수/규격검사,S55_소사각,FRP_Sph,1200.0,1119.0,81.0,93.25,86.08
2026-01-06,A관(1공장),[80] 누수/규격검사,T38_금캡,FRP_Toric,89.0,89.0,0.0,100.0,78.76
2026-01-06,A관(1공장),[80] 누수/규격검사,T38_금캡(UV포함),FRP_Toric,1535.0,1533.0,2.0,99.87,83.85
2026-01-06,A관(1공장),[80] 누수/규격검사,O2O2 M_Spherical(DK70)_K2-SMD_(소),Si_FRP_Sph,1072.0,731.0,49.0,68.19,45.49
2026-01-06,C관(2공장),[10] 사출조립,1-Day_iris_JazzBlack,1-Day_Color_Sph,50565.0,49456.0,949.0,97.81,
2026-01-06,C관(2공장),[10] 사출조립,1-Day_iris_Rhapsody,1-Day_Color_Sph,53336.0,45488.0,7688.0,85.29,
2026-01-06,C관(2공장),[10] 사출조립,1-Day_iris_SoulBrown,1-Day_Color_Sph,209768.0,199892.0,9316.0,95.29,
2026-01-06,C관(2공장),[10] 사출조립,ALICIA BROWN(근시),1-Day_Color_Sph,63066.0,62306.0,600.0,98.79,
2026-01-06,C관(2공장),[10] 사출조립,Alcon D_Chic Caramel_W4,1-Day_Color_Sph,39419.0,37580.0,1679.0,95.33,
2026-01-06,C관(2공장),[10] 사출조립,BELLA D_Silent Gray 55%,1-Day_Color_Sph,9686.0,9206.0,400.0,95.04,
